BatV1, BatI1, BatEn1, PanelV1, PanelP1, BatV2,BatI2, BatEn2, PanelV2, PanelP2, Hours
12.52, 0.18, 0.00, 19.65, 35.00, 0.6087
13.41, 1.98, 0.00, 19.00, 33.00, 0.6087
12.54, 0.59, 0.01, 17.91, 43.00, 0.6114
13.38, 1.24, 0.01, 18.50, 19.00, 0.6114
12.56, 0.96, 0.01, 18.92, 47.00, 0.6142
13.38, 1.40, 0.01, 20.69, 19.00, 0.6142
12.58, 1.28, 0.02, 20.02, 52.00, 0.6170
13.42, 1.83, 0.02, 19.83, 25.00, 0.6170
12.56, 0.91, 0.01, 19.44, 49.00, 0.6198
13.38, 1.16, 0.01, 19.58, 18.00, 0.6198
12.56, 0.83, 0.01, 17.57, 47.00, 0.6225
13.38, 1.12, 0.01, 18.64, 16.00, 0.6225
12.57, 1.21, 0.01, 17.15, 49.00, 0.6253
13.36, 0.96, 0.01, 17.85, 13.00, 0.6253
12.60, 1.48, 0.02, 18.98, 55.00, 0.6281
13.37, 0.91, 0.02, 17.79, 12.00, 0.6281
